Timestamp,Algo_ms,Loop_ms,FPS,Pos_X,Pos_Y,Pos_Z,Roll,Pitch,Yaw,Yaw_Cmd,Pitch_Cmd
09:00:43.596,18.27,24.32,29.76,0.000,0.000,0.000,0.00,0.00,0.00,-25,4
09:00:43.929,33.99,36.77,30.07,0.000,0.000,0.000,0.00,0.00,0.00,-34,5
09:00:44.272,20.26,26.81,29.13,0.000,0.000,0.000,0.00,0.00,0.00,-31,5
09:00:44.603,29.17,32.56,30.25,0.000,0.000,0.000,0.00,0.00,0.00,-12,10
09:00:44.949,15.34,23.68,28.87,0.000,0.000,0.000,0.00,0.00,0.00,0,7
09:00:45.285,31.33,35.04,29.72,0.000,0.000,0.000,0.00,0.00,0.00,0,14
09:00:45.623,18.71,27.67,29.63,0.000,0.000,0.000,0.00,0.00,0.00,2,32
09:00:45.960,29.68,34.43,29.62,0.000,0.000,0.000,0.00,0.00,0.00,9,43
09:00:46.301,17.54,24.76,29.37,0.000,0.000,0.000,0.00,0.00,0.00,15,32
09:00:46.632,18.41,21.20,30.24,0.000,0.000,0.000,0.00,0.00,0.00,21,15
09:00:46.961,13.32,17.05,30.38,0.000,0.000,0.000,0.00,0.00,0.00,30,9
09:00:47.297,19.17,22.13,29.76,0.000,0.000,0.000,0.00,0.00,0.00,38,5
09:00:47.634,11.68,17.16,29.66,0.000,0.000,0.000,0.00,0.00,0.00,36,0
09:00:47.967,16.87,20.60,30.02,0.000,0.000,0.000,0.00,0.00,0.00,29,-8
09:00:48.298,19.20,22.88,30.25,0.000,0.000,0.000,0.00,0.00,0.00,21,-20
09:00:48.636,19.59,23.67,29.59,0.000,0.000,0.000,0.00,0.00,0.00,21,-26
09:00:48.962,22.25,26.07,30.64,0.000,0.000,0.000,0.00,0.00,0.00,14,-26
09:00:49.297,23.16,31.26,29.85,0.000,0.000,0.000,0.00,0.00,0.00,2,-19
09:00:49.634,17.04,21.73,29.67,0.000,0.000,0.000,0.00,0.00,0.00,-13,-13
09:00:49.974,26.86,30.66,29.43,0.000,0.000,0.000,0.00,0.00,0.00,-22,-6
09:00:50.309,19.47,29.33,29.87,0.000,0.000,0.000,0.00,0.00,0.00,-23,-4
09:00:50.637,22.75,25.82,30.48,0.000,0.000,0.000,0.00,0.00,0.00,-18,0
09:00:50.966,31.22,34.17,30.41,0.000,0.000,0.000,0.00,0.00,0.00,-12,0
09:00:51.298,24.44,28.13,30.08,0.000,0.000,0.000,0.00,0.00,0.00,-3,0
09:00:51.633,23.45,26.95,29.90,0.000,0.000,0.000,0.00,0.00,0.00,2,0
09:00:51.973,22.54,26.24,29.38,0.000,0.000,0.000,0.00,0.00,0.00,4,0
09:00:52.302,23.74,32.02,30.41,0.000,0.000,0.000,0.00,0.00,0.00,4,0
09:00:52.635,16.96,21.33,30.00,0.000,0.000,0.000,0.00,0.00,0.00,2,0
09:00:52.964,18.91,22.07,30.35,0.000,0.000,0.000,0.00,0.00,0.00,0,0
09:00:53.303,16.67,26.43,29.51,0.000,0.000,0.000,0.00,0.00,0.00,0,0
