Timestamp,Algo_ms,Loop_ms,FPS,Body_X,Body_Y,Alt_Z,Marker_Yaw
17:07:15.662,20.15,23.40,29.78,0.002,0.006,0.784,2.54
17:07:15.998,22.11,25.25,29.80,0.002,0.006,0.784,2.54
17:07:16.334,19.05,24.29,29.78,0.002,0.006,0.784,2.54
17:07:16.669,19.80,23.75,29.80,0.002,0.006,0.784,2.54
17:07:17.006,24.80,27.89,29.69,0.002,0.006,0.784,2.54
17:07:17.342,19.38,23.54,29.79,0.002,0.006,0.784,2.54
17:07:17.677,21.33,24.57,29.79,0.002,0.006,0.784,2.54
17:07:18.013,20.76,24.31,29.79,0.002,0.006,0.784,2.54
17:07:18.349,19.87,23.82,29.75,0.002,0.006,0.784,2.54
17:07:18.684,18.41,22.78,29.84,0.002,0.006,0.784,2.54
17:07:19.020,19.04,22.41,29.84,0.002,0.006,0.784,2.54
17:07:19.355,21.68,25.70,29.78,0.002,0.006,0.784,2.54
17:07:19.691,23.02,27.26,29.80,0.003,0.005,0.784,2.66
17:07:20.028,19.08,23.23,29.67,0.003,0.005,0.784,2.66
17:07:20.365,24.40,27.54,29.70,0.003,0.005,0.784,2.66
17:07:20.700,20.37,23.70,29.82,0.002,0.006,0.784,2.54
17:07:21.036,19.94,23.51,29.77,0.002,0.006,0.784,2.54
17:07:21.373,19.18,23.80,29.67,0.002,0.006,0.784,2.54
17:07:21.711,21.34,25.47,29.59,0.002,0.006,0.784,2.54
17:07:22.046,23.50,27.44,29.83,0.002,0.006,0.784,2.54
17:07:22.384,19.38,23.89,29.56,0.002,0.006,0.784,2.54
17:07:22.721,20.85,24.15,29.69,0.003,0.005,0.784,2.66
17:07:23.057,19.78,23.37,29.81,0.003,0.005,0.784,2.66
17:07:23.393,22.88,26.31,29.71,0.003,0.005,0.784,2.66
17:07:23.732,22.07,26.33,29.56,0.003,0.005,0.784,2.66
17:07:24.068,21.44,26.06,29.76,0.003,0.005,0.784,2.66
17:07:24.403,23.89,27.01,29.84,0.003,0.005,0.784,2.66
17:07:24.738,18.23,21.52,29.81,0.003,0.005,0.784,2.66
17:07:25.074,22.66,26.07,29.81,0.003,0.005,0.784,2.66
17:07:25.409,22.05,25.86,29.84,0.003,0.005,0.784,2.66
17:07:25.744,19.48,22.65,29.80,0.003,0.005,0.784,2.66
17:07:26.080,20.27,24.96,29.79,0.003,0.005,0.784,2.66
17:07:26.415,19.58,23.02,29.83,0.003,0.005,0.784,2.66
17:07:26.751,21.71,25.09,29.76,0.003,0.005,0.784,2.66
17:07:27.087,18.21,22.65,29.80,0.003,0.005,0.784,2.66
17:07:27.424,18.38,23.08,29.72,0.003,0.005,0.784,2.66
17:07:27.759,21.57,25.10,29.79,0.003,0.005,0.784,2.66
17:07:28.094,21.03,24.51,29.85,0.003,0.005,0.784,2.66
17:07:28.436,20.55,25.77,29.27,0.003,0.005,0.784,2.66
17:07:28.772,18.71,22.73,29.76,0.003,0.005,0.784,2.66
17:07:29.108,20.89,24.79,29.79,0.003,0.005,0.784,2.66
17:07:29.445,25.72,29.31,29.67,0.003,0.005,0.784,2.66
17:07:29.782,21.21,24.40,29.63,0.003,0.005,0.784,2.66
17:07:30.118,20.85,24.22,29.74,0.003,0.005,0.784,2.66
17:07:30.454,20.07,23.82,29.83,0.003,0.005,0.784,2.66
17:07:30.790,19.92,24.15,29.69,0.003,0.005,0.784,2.66
17:07:31.127,21.89,24.99,29.75,0.003,0.005,0.784,2.66
17:07:31.462,19.18,23.60,29.79,0.003,0.005,0.784,2.66
17:07:31.798,20.01,23.76,29.75,0.003,0.005,0.784,2.66
17:07:32.135,20.15,23.43,29.71,0.003,0.005,0.784,2.66
17:07:32.470,24.21,27.48,29.82,0.003,0.005,0.784,2.66
17:07:32.806,21.26,24.33,29.82,0.003,0.005,0.784,2.66
17:07:33.141,19.20,22.75,29.84,0.003,0.005,0.784,2.66
17:07:33.476,21.58,24.95,29.82,0.003,0.005,0.784,2.66
17:07:33.813,22.66,27.64,29.73,0.003,0.005,0.784,2.66
17:07:34.149,20.82,24.77,29.73,0.003,0.005,0.784,2.66
17:07:34.484,21.82,25.00,29.83,0.003,0.005,0.784,2.66
17:07:34.820,19.27,22.82,29.81,0.003,0.005,0.784,2.66
17:07:35.155,24.29,27.85,29.77,0.003,0.005,0.784,2.66
17:07:35.492,20.03,24.51,29.72,0.003,0.005,0.784,2.66
17:07:35.827,19.01,22.83,29.83,0.003,0.005,0.784,2.66
17:07:36.163,19.80,22.91,29.76,0.003,0.005,0.784,2.66
17:07:36.498,19.08,23.19,29.84,0.003,0.005,0.784,2.66
17:07:36.842,20.89,24.96,29.05,0.002,0.006,0.784,2.54
17:07:37.178,19.62,23.18,29.84,0.002,0.006,0.784,2.54
17:07:37.514,20.00,24.20,29.76,0.002,0.006,0.784,2.54
17:07:37.850,23.38,30.88,29.76,0.002,0.006,0.784,2.54
17:07:38.185,19.32,22.59,29.84,0.002,0.006,0.784,2.54
17:07:38.521,21.68,26.87,29.77,0.002,0.006,0.784,2.54
17:07:38.856,20.56,23.91,29.83,0.002,0.006,0.784,2.54
17:07:39.192,19.21,23.45,29.77,0.003,0.005,0.779,2.25
